"","Word","Group","Speaker","Rater","Natural","Intell","vowel","cons"
"12933","mila","medON","PD10","Rater21",34,44,"i","lab"
"12934","mila","medON","PD10","Rater22",71,90,"i","lab"
"12935","mila","medON","PD10","Rater23",81,85,"i","lab"
"12936","mila","medON","PD10","Rater24",61,18,"i","lab"
"12937","mila","medON","PD10","Rater25",76,76,"i","lab"
"12938","mila","medON","PD10","Rater26",66,60,"i","lab"
"12939","mila","medON","PD10","Rater27",44,75,"i","lab"
"12940","mila","medON","PD10","Rater28",61,59,"i","lab"
"12941","mila","medON","PD10","Rater29",51,65,"i","lab"
"12942","mila","medON","PD10","Rater30",43,70,"i","lab"
"12943","mila","medON","PD10","Rater31",66,86,"i","lab"
"12944","mila","medON","PD10","Rater32",1,88,"i","lab"
"12945","mila","medON","PD10","Rater33",62,69,"i","lab"
"12946","mila","medON","PD10","Rater34",19,56,"i","lab"
"12947","mila","medON","PD10","Rater35",88,71,"i","lab"
"12948","mila","medON","PD10","Rater36",71,101,"i","lab"
"12949","mila","medON","PD10","Rater37",93,76,"i","lab"
"12950","mila","medON","PD10","Rater38",84,77,"i","lab"
"12951","mila","medON","PD10","Rater39",38,48,"i","lab"
"12952","mila","medON","PD10","Rater40",81,37,"i","lab"
"12953","mila","medON","PD10","Rater41",9,31,"i","lab"
"12954","mila","medON","PD11","Rater1",1,101,"i","lab"
"12955","mila","medON","PD11","Rater2",68,90,"i","lab"
"12956","mila","medON","PD11","Rater3",1,101,"i","lab"
"12957","mila","medON","PD11","Rater4",8,99,"i","lab"
"12958","mila","medON","PD11","Rater5",79,101,"i","lab"
"12959","mila","medON","PD11","Rater6",39,101,"i","lab"
"12960","mila","medON","PD11","Rater7",26,97,"i","lab"
"12961","mila","medON","PD11","Rater8",96,100,"i","lab"
"12962","mila","medON","PD11","Rater9",39,86,"i","lab"
"12963","mila","medON","PD11","Rater10",91,101,"i","lab"
"12964","mila","medON","PD11","Rater11",18,101,"i","lab"
"12965","mila","medON","PD11","Rater12",9,100,"i","lab"
"12966","mila","medON","PD11","Rater13",26,91,"i","lab"
"12967","mila","medON","PD11","Rater14",37,101,"i","lab"
"12968","mila","medON","PD11","Rater15",36,90,"i","lab"
"12969","mila","medON","PD11","Rater16",59,98,"i","lab"
"12970","mila","medON","PD11","Rater17",46,85,"i","lab"
"12971","mila","medON","PD11","Rater18",31,90,"i","lab"
"12972","mila","medON","PD11","Rater19",1,101,"i","lab"
"12973","mila","medON","PD11","Rater20",1,101,"i","lab"
"12974","mila","medON","PD11","Rater21",27,83,"i","lab"
"12975","mila","medON","PD11","Rater22",55,70,"i","lab"
"12976","mila","medON","PD11","Rater23",4,93,"i","lab"
"12977","mila","medON","PD11","Rater24",1,101,"i","lab"
"12978","mila","medON","PD11","Rater25",59,75,"i","lab"
"12979","mila","medON","PD11","Rater26",32,91,"i","lab"
"12980","mila","medON","PD11","Rater27",91,101,"i","lab"
"12981","mila","medON","PD11","Rater28",8,101,"i","lab"
"12982","mila","medON","PD11","Rater29",16,90,"i","lab"
"12983","mila","medON","PD11","Rater30",47,89,"i","lab"
"12984","mila","medON","PD11","Rater31",60,90,"i","lab"
"12985","mila","medON","PD11","Rater32",40,82,"i","lab"
"12986","mila","medON","PD11","Rater33",80,101,"i","lab"
"12987","mila","medON","PD11","Rater34",1,101,"i","lab"
"12988","mila","medON","PD11","Rater35",4,92,"i","lab"
"12989","mila","medON","PD11","Rater36",7,88,"i","lab"
"12990","mila","medON","PD11","Rater37",12,93,"i","lab"
"12991","mila","medON","PD11","Rater38",1,101,"i","lab"
"12992","mila","medON","PD11","Rater39",4,101,"i","lab"
"12993","mila","medON","PD11","Rater40",2,97,"i","lab"
"12994","mila","medON","PD11","Rater41",40,92,"i","lab"
"12995","mila","medON","PD12","Rater1",60,51,"i","lab"
"12996","mila","medON","PD12","Rater2",89,77,"i","lab"
"12997","mila","medON","PD12","Rater3",94,84,"i","lab"
"12998","mila","medON","PD12","Rater4",72,49,"i","lab"
"12999","mila","medON","PD12","Rater5",61,44,"i","lab"
"13000","mila","medON","PD12","Rater6",66,44,"i","lab"
"13001","mila","medON","PD12","Rater7",19,16,"i","lab"
"13002","mila","medON","PD12","Rater8",97,78,"i","lab"
"13003","mila","medON","PD12","Rater9",81,70,"i","lab"
"13004","mila","medON","PD12","Rater10",86,55,"i","lab"
"13005","mila","medON","PD12","Rater11",80,57,"i","lab"
"13006","mila","medON","PD12","Rater12",86,68,"i","lab"
"13007","mila","medON","PD12","Rater13",7,1,"i","lab"
"13008","mila","medON","PD12","Rater14",81,85,"i","lab"
"13009","mila","medON","PD12","Rater15",96,42,"i","lab"
"13010","mila","medON","PD12","Rater16",70,63,"i","lab"
"13011","mila","medON","PD12","Rater17",96,93,"i","lab"
"13012","mila","medON","PD12","Rater18",85,80,"i","lab"
"13013","mila","medON","PD12","Rater19",96,86,"i","lab"
"13014","mila","medON","PD12","Rater20",70,18,"i","lab"
"13015","mila","medON","PD12","Rater21",25,57,"i","lab"
"13016","mila","medON","PD12","Rater22",34,97,"i","lab"
"13017","mila","medON","PD12","Rater23",81,57,"i","lab"
"13018","mila","medON","PD12","Rater24",21,31,"i","lab"
"13019","mila","medON","PD12","Rater25",101,84,"i","lab"
"13020","mila","medON","PD12","Rater26",101,87,"i","lab"
"13021","mila","medON","PD12","Rater27",51,63,"i","lab"
"13022","mila","medON","PD12","Rater28",52,75,"i","lab"
"13023","mila","medON","PD12","Rater29",98,100,"i","lab"
"13024","mila","medON","PD12","Rater30",61,26,"i","lab"
"13025","mila","medON","PD12","Rater31",68,60,"i","lab"
"13026","mila","medON","PD12","Rater32",51,42,"i","lab"
"13027","mila","medON","PD12","Rater33",98,89,"i","lab"
"13028","mila","medON","PD12","Rater34",80,41,"i","lab"
"13029","mila","medON","PD12","Rater35",101,95,"i","lab"
"13030","mila","medON","PD12","Rater36",101,88,"i","lab"
"13031","mila","medON","PD12","Rater37",54,57,"i","lab"
"13032","mila","medON","PD12","Rater38",101,73,"i","lab"
"13033","mila","medON","PD12","Rater39",87,63,"i","lab"
"13034","mila","medON","PD12","Rater40",101,87,"i","lab"
"13035","mila","medON","PD12","Rater41",101,92,"i","lab"
"13036","mila","medON","PD12","Rater42",79,61,"i","lab"
"13037","mila","medON","PD13","Rater1",88,93,"i","lab"
"13038","mila","medON","PD13","Rater2",75,84,"i","lab"
"13039","mila","medON","PD13","Rater3",53,98,"i","lab"
"13040","mila","medON","PD13","Rater4",10,61,"i","lab"
"13041","mila","medON","PD13","Rater5",55,85,"i","lab"
"13042","mila","medON","PD13","Rater6",62,73,"i","lab"
"13043","mila","medON","PD13","Rater7",59,80,"i","lab"
"13044","mila","medON","PD13","Rater8",75,101,"i","lab"
"13045","mila","medON","PD13","Rater9",77,40,"i","lab"
"13046","mila","medON","PD13","Rater10",26,93,"i","lab"
"13047","mila","medON","PD13","Rater11",68,101,"i","lab"
"13048","mila","medON","PD13","Rater12",31,94,"i","lab"
"13049","mila","medON","PD13","Rater13",49,66,"i","lab"
"13050","mila","medON","PD13","Rater14",77,88,"i","lab"
"13051","mila","medON","PD13","Rater15",87,88,"i","lab"
"13052","mila","medON","PD13","Rater16",32,87,"i","lab"
"13053","mila","medON","PD13","Rater17",90,93,"i","lab"
"13054","mila","medON","PD13","Rater18",99,97,"i","lab"
"13055","mila","medON","PD13","Rater19",71,86,"i","lab"
"13056","mila","medON","PD13","Rater20",21,92,"i","lab"
"13057","mila","medON","PD13","Rater21",38,90,"i","lab"
"13058","mila","medON","PD13","Rater22",60,101,"i","lab"
"13059","mila","medON","PD13","Rater23",1,93,"i","lab"
"13060","mila","medON","PD13","Rater24",96,101,"i","lab"
"13061","mila","medON","PD13","Rater25",81,88,"i","lab"
"13062","mila","medON","PD13","Rater26",41,51,"i","lab"
"13063","mila","medON","PD13","Rater27",101,101,"i","lab"
"13064","mila","medON","PD13","Rater28",73,92,"i","lab"
"13065","mila","medON","PD13","Rater29",75,93,"i","lab"
"13066","mila","medON","PD13","Rater30",75,78,"i","lab"
"13067","mila","medON","PD13","Rater31",55,96,"i","lab"
"13068","mila","medON","PD13","Rater32",98,98,"i","lab"
"13069","mila","medON","PD13","Rater33",25,61,"i","lab"
"13070","mila","medON","PD13","Rater34",67,69,"i","lab"
"13071","mila","medON","PD13","Rater35",82,76,"i","lab"
"13072","mila","medON","PD13","Rater36",91,98,"i","lab"
"13073","mila","medON","PD13","Rater37",101,101,"i","lab"
"13074","mila","medON","PD13","Rater38",101,101,"i","lab"
"13075","mila","medON","PD13","Rater39",99,82,"i","lab"
"13076","mila","medON","PD13","Rater40",43,100,"i","lab"
"13077","mila","medON","PD13","Rater41",101,100,"i","lab"
"13078","mula","CON","CON09","Rater1",27,87,"u","lab"
"13079","mula","CON","CON09","Rater2",85,101,"u","lab"
"13080","mula","CON","CON09","Rater3",94,101,"u","lab"
"13081","mula","CON","CON09","Rater4",85,93,"u","lab"
"13082","mula","CON","CON09","Rater5",101,101,"u","lab"
"13083","mula","CON","CON09","Rater6",96,101,"u","lab"
"13084","mula","CON","CON09","Rater7",95,99,"u","lab"
"13085","mula","CON","CON09","Rater8",101,101,"u","lab"
"13086","mula","CON","CON09","Rater9",70,83,"u","lab"
"13087","mula","CON","CON09","Rater10",96,100,"u","lab"
"13088","mula","CON","CON09","Rater11",33,94,"u","lab"
"13089","mula","CON","CON09","Rater12",101,100,"u","lab"
"13090","mula","CON","CON09","Rater13",101,101,"u","lab"
"13091","mula","CON","CON09","Rater14",101,101,"u","lab"
"13092","mula","CON","CON09","Rater15",34,65,"u","lab"
"13093","mula","CON","CON09","Rater16",90,97,"u","lab"
"13094","mula","CON","CON09","Rater17",62,20,"u","lab"
"13095","mula","CON","CON09","Rater18",95,96,"u","lab"
"13096","mula","CON","CON09","Rater19",101,101,"u","lab"
"13097","mula","CON","CON09","Rater20",90,78,"u","lab"
"13098","mula","CON","CON09","Rater21",72,72,"u","lab"
"13099","mula","CON","CON09","Rater22",74,76,"u","lab"
"13100","mula","CON","CON09","Rater23",93,93,"u","lab"
"13101","mula","CON","CON09","Rater24",71,91,"u","lab"
"13102","mula","CON","CON09","Rater25",80,78,"u","lab"
"13103","mula","CON","CON09","Rater26",68,59,"u","lab"
"13104","mula","CON","CON09","Rater27",79,83,"u","lab"
"13105","mula","CON","CON09","Rater28",95,97,"u","lab"
"13106","mula","CON","CON09","Rater29",53,95,"u","lab"
"13107","mula","CON","CON09","Rater30",53,67,"u","lab"
"13108","mula","CON","CON09","Rater31",84,83,"u","lab"
"13109","mula","CON","CON09","Rater32",86,97,"u","lab"
"13110","mula","CON","CON09","Rater33",90,96,"u","lab"
"13111","mula","CON","CON09","Rater34",68,101,"u","lab"
"13112","mula","CON","CON09","Rater35",80,89,"u","lab"
"13113","mula","CON","CON09","Rater36",100,101,"u","lab"
"13114","mula","CON","CON09","Rater37",97,99,"u","lab"
"13115","mula","CON","CON09","Rater38",56,80,"u","lab"
"13116","mula","CON","CON09","Rater39",68,96,"u","lab"
"13117","mula","CON","CON09","Rater40",44,87,"u","lab"
"13118","mula","CON","CON09","Rater41",97,101,"u","lab"
"13119","mula","CON","CON11","Rater1",58,42,"u","lab"
"13120","mula","CON","CON11","Rater2",14,83,"u","lab"
"13121","mula","CON","CON11","Rater3",101,98,"u","lab"
"13122","mula","CON","CON11","Rater4",60,94,"u","lab"
"13123","mula","CON","CON11","Rater5",93,98,"u","lab"
"13124","mula","CON","CON11","Rater6",73,101,"u","lab"
"13125","mula","CON","CON11","Rater7",87,99,"u","lab"
"13126","mula","CON","CON11","Rater8",101,101,"u","lab"
"13127","mula","CON","CON11","Rater9",100,101,"u","lab"
"13128","mula","CON","CON11","Rater10",85,94,"u","lab"
"13129","mula","CON","CON11","Rater11",101,98,"u","lab"
"13130","mula","CON","CON11","Rater12",101,101,"u","lab"
"13131","mula","CON","CON11","Rater13",101,101,"u","lab"
"13132","mula","CON","CON11","Rater14",101,101,"u","lab"
"13133","mula","CON","CON11","Rater15",86,99,"u","lab"
"13134","mula","CON","CON11","Rater16",42,99,"u","lab"
"13135","mula","CON","CON11","Rater17",101,101,"u","lab"
"13136","mula","CON","CON11","Rater18",98,101,"u","lab"
"13137","mula","CON","CON11","Rater19",100,101,"u","lab"
"13138","mula","CON","CON11","Rater20",68,97,"u","lab"
"13139","mula","CON","CON11","Rater21",101,100,"u","lab"
"13140","mula","CON","CON11","Rater22",101,101,"u","lab"
"13141","mula","CON","CON11","Rater23",101,101,"u","lab"
"13142","mula","CON","CON11","Rater24",70,84,"u","lab"
"13143","mula","CON","CON11","Rater25",101,101,"u","lab"
"13144","mula","CON","CON11","Rater26",74,101,"u","lab"
"13145","mula","CON","CON11","Rater27",97,99,"u","lab"
"13146","mula","CON","CON11","Rater28",101,101,"u","lab"
"13147","mula","CON","CON11","Rater29",49,101,"u","lab"
"13148","mula","CON","CON11","Rater30",21,89,"u","lab"
"13149","mula","CON","CON11","Rater31",101,101,"u","lab"
"13150","mula","CON","CON11","Rater32",72,73,"u","lab"
"13151","mula","CON","CON11","Rater33",91,101,"u","lab"
"13152","mula","CON","CON11","Rater34",52,87,"u","lab"
"13153","mula","CON","CON11","Rater35",101,101,"u","lab"
"13154","mula","CON","CON11","Rater36",74,101,"u","lab"
"13155","mula","CON","CON11","Rater37",56,70,"u","lab"
"13156","mula","CON","CON11","Rater38",31,87,"u","lab"
"13157","mula","CON","CON11","Rater39",68,97,"u","lab"
"13158","mula","CON","CON11","Rater40",100,101,"u","lab"
"13159","mula","CON","CON11","Rater41",97,101,"u","lab"
"13160","mula","CON","CON11","Rater42",16,80,"u","lab"
"13161","mula","CON","CON02","Rater1",86,91,"u","lab"
"13162","mula","CON","CON02","Rater2",93,94,"u","lab"
"13163","mula","CON","CON02","Rater3",76,87,"u","lab"
"13164","mula","CON","CON02","Rater4",96,96,"u","lab"
"13165","mula","CON","CON02","Rater5",101,101,"u","lab"
"13166","mula","CON","CON02","Rater6",93,92,"u","lab"
"13167","mula","CON","CON02","Rater7",59,95,"u","lab"
"13168","mula","CON","CON02","Rater8",101,101,"u","lab"
"13169","mula","CON","CON02","Rater9",63,82,"u","lab"
"13170","mula","CON","CON02","Rater10",80,85,"u","lab"
"13171","mula","CON","CON02","Rater11",64,76,"u","lab"
"13172","mula","CON","CON02","Rater12",101,101,"u","lab"
"13173","mula","CON","CON02","Rater13",52,53,"u","lab"
"13174","mula","CON","CON02","Rater14",101,101,"u","lab"
"13175","mula","CON","CON02","Rater15",84,85,"u","lab"
"13176","mula","CON","CON02","Rater16",101,101,"u","lab"
"13177","mula","CON","CON02","Rater17",101,101,"u","lab"
"13178","mula","CON","CON02","Rater18",98,99,"u","lab"
"13179","mula","CON","CON02","Rater19",72,85,"u","lab"
"13180","mula","CON","CON02","Rater20",101,101,"u","lab"
"13181","mula","CON","CON02","Rater21",76,81,"u","lab"
"13182","mula","CON","CON02","Rater22",98,98,"u","lab"
"13183","mula","CON","CON02","Rater23",89,97,"u","lab"
"13184","mula","CON","CON02","Rater24",101,101,"u","lab"
"13185","mula","CON","CON02","Rater25",101,97,"u","lab"
"13186","mula","CON","CON02","Rater26",100,101,"u","lab"
"13187","mula","CON","CON02","Rater27",101,101,"u","lab"
"13188","mula","CON","CON02","Rater28",78,72,"u","lab"
"13189","mula","CON","CON02","Rater29",101,101,"u","lab"
"13190","mula","CON","CON02","Rater30",71,82,"u","lab"
"13191","mula","CON","CON02","Rater31",99,99,"u","lab"
"13192","mula","CON","CON02","Rater32",101,101,"u","lab"
"13193","mula","CON","CON02","Rater33",101,101,"u","lab"
"13194","mula","CON","CON02","Rater34",69,76,"u","lab"
"13195","mula","CON","CON02","Rater35",89,99,"u","lab"
"13196","mula","CON","CON02","Rater36",101,101,"u","lab"
"13197","mula","CON","CON02","Rater37",101,101,"u","lab"
"13198","mula","CON","CON02","Rater38",101,101,"u","lab"
"13199","mula","CON","CON02","Rater39",101,100,"u","lab"
"13200","mula","CON","CON02","Rater40",98,100,"u","lab"
"13201","mula","CON","CON02","Rater41",101,101,"u","lab"
"13202","mula","CON","CON10","Rater1",101,101,"u","lab"
"13203","mula","CON","CON10","Rater2",75,74,"u","lab"
"13204","mula","CON","CON10","Rater3",91,94,"u","lab"
"13205","mula","CON","CON10","Rater4",64,63,"u","lab"
"13206","mula","CON","CON10","Rater5",88,99,"u","lab"
"13207","mula","CON","CON10","Rater6",66,71,"u","lab"
"13208","mula","CON","CON10","Rater7",61,46,"u","lab"
"13209","mula","CON","CON10","Rater8",80,81,"u","lab"
"13210","mula","CON","CON10","Rater9",77,92,"u","lab"
"13211","mula","CON","CON10","Rater10",59,84,"u","lab"
"13212","mula","CON","CON10","Rater11",101,101,"u","lab"
"13213","mula","CON","CON10","Rater12",98,97,"u","lab"
"13214","mula","CON","CON10","Rater13",65,83,"u","lab"
"13215","mula","CON","CON10","Rater14",100,100,"u","lab"
"13216","mula","CON","CON10","Rater15",72,94,"u","lab"
"13217","mula","CON","CON10","Rater16",82,91,"u","lab"
"13218","mula","CON","CON10","Rater17",73,93,"u","lab"
"13219","mula","CON","CON10","Rater18",92,93,"u","lab"
"13220","mula","CON","CON10","Rater19",84,93,"u","lab"
"13221","mula","CON","CON10","Rater20",56,101,"u","lab"
"13222","mula","CON","CON10","Rater21",35,83,"u","lab"
"13223","mula","CON","CON10","Rater22",81,95,"u","lab"
"13224","mula","CON","CON10","Rater23",90,99,"u","lab"
"13225","mula","CON","CON10","Rater24",69,63,"u","lab"
"13226","mula","CON","CON10","Rater25",75,74,"u","lab"
"13227","mula","CON","CON10","Rater26",69,86,"u","lab"
"13228","mula","CON","CON10","Rater27",41,80,"u","lab"
"13229","mula","CON","CON10","Rater28",15,77,"u","lab"
"13230","mula","CON","CON10","Rater29",101,76,"u","lab"
"13231","mula","CON","CON10","Rater30",94,93,"u","lab"
"13232","mula","CON","CON10","Rater31",92,91,"u","lab"
"13233","mula","CON","CON10","Rater32",83,81,"u","lab"
"13234","mula","CON","CON10","Rater33",77,89,"u","lab"
"13235","mula","CON","CON10","Rater34",74,83,"u","lab"
"13236","mula","CON","CON10","Rater35",98,96,"u","lab"
"13237","mula","CON","CON10","Rater36",101,101,"u","lab"
"13238","mula","CON","CON10","Rater37",91,95,"u","lab"
"13239","mula","CON","CON10","Rater38",97,97,"u","lab"
"13240","mula","CON","CON10","Rater39",66,91,"u","lab"
"13241","mula","CON","CON10","Rater40",98,74,"u","lab"
"13242","mula","CON","CON10","Rater41",80,53,"u","lab"
"13243","mula","CON","CON04","Rater1",67,86,"u","lab"
"13244","mula","CON","CON04","Rater2",73,65,"u","lab"
"13245","mula","CON","CON04","Rater3",88,49,"u","lab"
"13246","mula","CON","CON04","Rater4",74,69,"u","lab"
"13247","mula","CON","CON04","Rater5",101,100,"u","lab"
"13248","mula","CON","CON04","Rater6",80,101,"u","lab"
"13249","mula","CON","CON04","Rater7",60,91,"u","lab"
"13250","mula","CON","CON04","Rater8",101,74,"u","lab"
"13251","mula","CON","CON04","Rater9",65,86,"u","lab"
"13252","mula","CON","CON04","Rater10",70,68,"u","lab"
"13253","mula","CON","CON04","Rater11",41,90,"u","lab"
"13254","mula","CON","CON04","Rater12",73,18,"u","lab"
"13255","mula","CON","CON04","Rater13",93,94,"u","lab"
"13256","mula","CON","CON04","Rater14",70,45,"u","lab"
"13257","mula","CON","CON04","Rater15",52,40,"u","lab"
"13258","mula","CON","CON04","Rater16",93,79,"u","lab"
"13259","mula","CON","CON04","Rater17",75,59,"u","lab"
"13260","mula","CON","CON04","Rater18",85,86,"u","lab"
"13261","mula","CON","CON04","Rater19",81,21,"u","lab"
"13262","mula","CON","CON04","Rater20",76,101,"u","lab"
"13263","mula","CON","CON04","Rater21",72,61,"u","lab"
"13264","mula","CON","CON04","Rater22",33,76,"u","lab"
"13265","mula","CON","CON04","Rater23",87,91,"u","lab"
"13266","mula","CON","CON04","Rater24",55,68,"u","lab"
"13267","mula","CON","CON04","Rater25",79,74,"u","lab"
"13268","mula","CON","CON04","Rater26",65,62,"u","lab"
"13269","mula","CON","CON04","Rater27",68,68,"u","lab"
"13270","mula","CON","CON04","Rater28",83,53,"u","lab"
"13271","mula","CON","CON04","Rater29",78,88,"u","lab"
"13272","mula","CON","CON04","Rater30",63,52,"u","lab"
"13273","mula","CON","CON04","Rater31",87,67,"u","lab"
"13274","mula","CON","CON04","Rater32",53,73,"u","lab"
"13275","mula","CON","CON04","Rater33",101,101,"u","lab"
"13276","mula","CON","CON04","Rater34",82,41,"u","lab"
"13277","mula","CON","CON04","Rater35",69,83,"u","lab"
"13278","mula","CON","CON04","Rater36",100,33,"u","lab"
"13279","mula","CON","CON04","Rater37",92,82,"u","lab"
"13280","mula","CON","CON04","Rater38",21,56,"u","lab"
"13281","mula","CON","CON04","Rater39",25,79,"u","lab"
"13282","mula","CON","CON04","Rater40",48,85,"u","lab"
"13283","mula","CON","CON04","Rater41",45,50,"u","lab"
"13284","mula","CON","CON08","Rater1",47,52,"u","lab"
"13285","mula","CON","CON08","Rater2",43,101,"u","lab"
"13286","mula","CON","CON08","Rater3",101,101,"u","lab"
"13287","mula","CON","CON08","Rater4",86,93,"u","lab"
"13288","mula","CON","CON08","Rater5",29,36,"u","lab"
"13289","mula","CON","CON08","Rater6",43,101,"u","lab"
"13290","mula","CON","CON08","Rater7",61,61,"u","lab"
"13291","mula","CON","CON08","Rater8",101,99,"u","lab"
"13292","mula","CON","CON08","Rater9",91,97,"u","lab"
"13293","mula","CON","CON08","Rater10",66,80,"u","lab"
"13294","mula","CON","CON08","Rater11",39,86,"u","lab"
"13295","mula","CON","CON08","Rater12",101,101,"u","lab"
"13296","mula","CON","CON08","Rater13",66,101,"u","lab"
"13297","mula","CON","CON08","Rater14",99,101,"u","lab"
"13298","mula","CON","CON08","Rater15",86,100,"u","lab"
"13299","mula","CON","CON08","Rater16",42,61,"u","lab"
"13300","mula","CON","CON08","Rater17",101,101,"u","lab"
"13301","mula","CON","CON08","Rater18",83,98,"u","lab"
"13302","mula","CON","CON08","Rater19",65,63,"u","lab"
"13303","mula","CON","CON08","Rater20",71,82,"u","lab"
"13304","mula","CON","CON08","Rater21",97,95,"u","lab"
"13305","mula","CON","CON08","Rater22",66,101,"u","lab"
"13306","mula","CON","CON08","Rater23",100,99,"u","lab"
"13307","mula","CON","CON08","Rater24",69,96,"u","lab"
"13308","mula","CON","CON08","Rater25",101,101,"u","lab"
"13309","mula","CON","CON08","Rater26",101,101,"u","lab"
"13310","mula","CON","CON08","Rater27",94,97,"u","lab"
"13311","mula","CON","CON08","Rater28",101,101,"u","lab"
"13312","mula","CON","CON08","Rater29",60,99,"u","lab"
"13313","mula","CON","CON08","Rater30",16,85,"u","lab"
"13314","mula","CON","CON08","Rater31",97,94,"u","lab"
"13315","mula","CON","CON08","Rater32",65,72,"u","lab"
"13316","mula","CON","CON08","Rater33",101,101,"u","lab"
"13317","mula","CON","CON08","Rater34",101,101,"u","lab"
"13318","mula","CON","CON08","Rater35",100,101,"u","lab"
"13319","mula","CON","CON08","Rater36",101,101,"u","lab"
"13320","mula","CON","CON08","Rater37",60,95,"u","lab"
"13321","mula","CON","CON08","Rater38",82,101,"u","lab"
"13322","mula","CON","CON08","Rater39",28,92,"u","lab"
"13323","mula","CON","CON08","Rater40",101,101,"u","lab"
"13324","mula","CON","CON08","Rater41",98,93,"u","lab"
"13325","mula","CON","CON08","Rater42",87,77,"u","lab"
"13326","mula","CON","CON05","Rater1",91,89,"u","lab"
"13327","mula","CON","CON05","Rater2",83,83,"u","lab"
"13328","mula","CON","CON05","Rater3",89,81,"u","lab"
"13329","mula","CON","CON05","Rater4",61,66,"u","lab"
"13330","mula","CON","CON05","Rater5",79,68,"u","lab"
"13331","mula","CON","CON05","Rater6",89,92,"u","lab"
"13332","mula","CON","CON05","Rater7",71,83,"u","lab"
"13333","mula","CON","CON05","Rater8",96,101,"u","lab"
"13334","mula","CON","CON05","Rater9",84,47,"u","lab"
"13335","mula","CON","CON05","Rater10",75,71,"u","lab"
"13336","mula","CON","CON05","Rater11",36,64,"u","lab"
"13337","mula","CON","CON05","Rater12",76,55,"u","lab"
"13338","mula","CON","CON05","Rater13",59,72,"u","lab"
"13339","mula","CON","CON05","Rater14",84,68,"u","lab"
"13340","mula","CON","CON05","Rater15",36,64,"u","lab"
"13341","mula","CON","CON05","Rater16",70,95,"u","lab"
"13342","mula","CON","CON05","Rater17",83,90,"u","lab"
"13343","mula","CON","CON05","Rater18",35,58,"u","lab"
"13344","mula","CON","CON05","Rater19",76,92,"u","lab"
"13345","mula","CON","CON05","Rater20",16,94,"u","lab"
"13346","mula","CON","CON05","Rater21",73,46,"u","lab"
"13347","mula","CON","CON05","Rater22",53,98,"u","lab"
"13348","mula","CON","CON05","Rater23",23,73,"u","lab"
"13349","mula","CON","CON05","Rater24",68,89,"u","lab"
"13350","mula","CON","CON05","Rater25",101,82,"u","lab"
"13351","mula","CON","CON05","Rater26",52,59,"u","lab"
"13352","mula","CON","CON05","Rater27",101,101,"u","lab"
"13353","mula","CON","CON05","Rater28",79,95,"u","lab"
"13354","mula","CON","CON05","Rater29",92,101,"u","lab"
"13355","mula","CON","CON05","Rater30",65,69,"u","lab"
"13356","mula","CON","CON05","Rater31",92,99,"u","lab"
"13357","mula","CON","CON05","Rater32",93,101,"u","lab"
"13358","mula","CON","CON05","Rater33",28,59,"u","lab"
"13359","mula","CON","CON05","Rater34",70,76,"u","lab"
"13360","mula","CON","CON05","Rater35",76,84,"u","lab"
"13361","mula","CON","CON05","Rater36",89,91,"u","lab"
"13362","mula","CON","CON05","Rater37",101,101,"u","lab"
"13363","mula","CON","CON05","Rater38",19,94,"u","lab"
"13364","mula","CON","CON05","Rater39",101,99,"u","lab"
"13365","mula","CON","CON05","Rater40",49,91,"u","lab"
"13366","mula","CON","CON05","Rater41",101,92,"u","lab"
"13367","mula","CON","CON12","Rater1",86,100,"u","lab"
"13368","mula","CON","CON12","Rater2",69,71,"u","lab"
"13369","mula","CON","CON12","Rater3",75,89,"u","lab"
"13370","mula","CON","CON12","Rater4",43,28,"u","lab"
"13371","mula","CON","CON12","Rater5",65,83,"u","lab"
"13372","mula","CON","CON12","Rater6",71,76,"u","lab"
"13373","mula","CON","CON12","Rater7",52,79,"u","lab"
"13374","mula","CON","CON12","Rater8",57,74,"u","lab"
"13375","mula","CON","CON12","Rater9",94,72,"u","lab"
"13376","mula","CON","CON12","Rater10",58,82,"u","lab"
"13377","mula","CON","CON12","Rater11",98,101,"u","lab"
"13378","mula","CON","CON12","Rater12",93,78,"u","lab"
"13379","mula","CON","CON12","Rater13",29,84,"u","lab"
"13380","mula","CON","CON12","Rater14",101,101,"u","lab"
"13381","mula","CON","CON12","Rater15",85,101,"u","lab"
"13382","mula","CON","CON12","Rater16",80,88,"u","lab"
"13383","mula","CON","CON12","Rater17",91,92,"u","lab"
"13384","mula","CON","CON12","Rater18",94,99,"u","lab"
"13385","mula","CON","CON12","Rater19",71,81,"u","lab"
"13386","mula","CON","CON12","Rater20",67,86,"u","lab"
"13387","mula","CON","CON12","Rater21",59,101,"u","lab"
"13388","mula","CON","CON12","Rater22",101,101,"u","lab"
"13389","mula","CON","CON12","Rater23",88,99,"u","lab"
"13390","mula","CON","CON12","Rater24",82,90,"u","lab"
"13391","mula","CON","CON12","Rater25",64,64,"u","lab"
"13392","mula","CON","CON12","Rater26",70,66,"u","lab"
"13393","mula","CON","CON12","Rater27",84,101,"u","lab"
"13394","mula","CON","CON12","Rater28",27,66,"u","lab"
"13395","mula","CON","CON12","Rater29",57,76,"u","lab"
"13396","mula","CON","CON12","Rater30",88,89,"u","lab"
"13397","mula","CON","CON12","Rater31",93,86,"u","lab"
